news,fakeness
RT @CricketNDTV: IPL 2019: AB de Villiers scores his 30th IPL fifty. Royal Challengers Bangalore 149/1 in 15.5 overs vs Kolkata Knight Ride?,1
"RT @ndtvvideos: ""In Hinduism, Guru is supreme"": Rahul Gandhi jabs PM Modi over LK Advani
https://t.co/nwheMLPxIM https://t.co/z4DVwob7Gb",1
"#LokSabhaElections phase 1: Regional parties hold the key

Senior journalist Arati Jerath on #TheBigFight https://t.co/Q0410U5GMH",1
"RT @CricketNDTV: IPL 2019: It's raining sixes in Bengaluru, courtesy AB de Villiers

#RCBvKKR 
#RCBvsKKR 
#IPL2019 
#IPL12 

LIVE UPDATES:?",1
"RT @CricketNDTV: IPL 2019: Virat Kohli overtakes Suresh Raina to become the leading run-scorer in IPL

#RCBvKKR 
#RCBvsKKR 
#IPL2019 
#IPL1?",1
"RT @Gadgets360: Echo Input is the most affordable Alexa-powered device from?Amazon, bringing the convenience of voice controls to your exis?",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/BGqVfi59tv",1
"RT @CricketNDTV: IPL 2019: SIX! AB de Villiers brings up his 50-run partnership with Virat Kohli in the best way possible

#RCBvKKR 
#RCBvs?",1
"RT @CricketNDTV: IPL 2019: 100 up for RCB in the 13th over

#RCBvKKR 
#RCBvsKKR 
#IPL2019 
#IPL12 

LIVE UPDATES: https://t.co/ANpiLDXck6?",1
RT @CricketNDTV: IPL 2019: Virat Kohli scores his 35th IPL fifty. Royal Challengers Bangalore 88/1 in 10.4 overs against Kolkata Knight Rid?,1
RT @ndtvfeed: Funds For Nyay Scheme Won't Be Collected From Middle Class: Rahul Gandhi https://t.co/Q2WNA3n2xY,1
"RT @Sports_NDTV: 2017/18 I-League champions @minervapunjabfc shut down, club owner @THE_RanjitBajaj accuses AIFF of ""killing football""

REA?",1
RT @ndtvfeed: Leopard Dies After Being Beaten With Sticks By Angry Villagers In UP https://t.co/zRflSRq2pe,1
"RT @ndtvfeed: ""In Hinduism, Guru Is Supreme"": Rahul Gandhi Jabs PM Modi Over LK Advani https://t.co/SMrVFNZjWV",1
RT @ndtvfeed: Cooperation With ISRO Intact: NASA Chief After Mission Shakti Rebuke https://t.co/Yb2obrfcXS,1
RT @ndtvfeed: 50 Two-Wheelers Gutted After Container Carrying Them Catches Fire https://t.co/PI3rmKd67x,1
"RT @CricketNDTV: IPL 2019: WICKET! Nitish Rana removes Parthiv Patel after an exceptional start for RCB

Parthiv Patel lbw b Nitish Rana 25?",1
"RT @moviesndtv: Saira Banu 'Happy' As #Padosan, Co-Starring Sunil Dutt, Enters IMDb's Top 100 Indian Films https://t.co/0Vgjw8kxmy https://?",1
UPSC final exam results out: IIT Bombay graduate Kanishak Kataria tops https://t.co/EXIEfAC7l7 https://t.co/WXP2Gh3yEk,1
"RT @CricketNDTV: IPL 2019: 50 up for RCB in the 6th over. 

#RCBvKKR 
#RCBvsKKR 
#IPL2019 
#IPL12 

LIVE UPDATES: https://t.co/ANpiLDXck6?",1
"Here are the top headlines of the day on #TheNews

Watch LIVE now on https://t.co/hMlRpgrUU6 and NDTV 24x7 https://t.co/IiJGadcANB",1
"RT @CricketNDTV: IPL 2019: Virat Kohli looks in an ominous touch. 

#RCBvKKR 
#RCBvsKKR 
#IPL2019 
#IPL12 

LIVE UPDATES: https://t.co/ANpi?",1
"RT @CricketNDTV: IPL 2019: Virat Kohli and Parthiv Patel start in an explosive manner in Bengaluru. After 1 over, RCB 13/0

#RCBvKKR 
#RCBv?",1
"RT @moviesndtv: #Kalank Plot Not Borrowed From Book, Similarities Are Coincidental: Varun Dhawan https://t.co/jpTkpzgFfX https://t.co/3TZDo?",1
"In the season of political biopics, Rahul Gandhi was asked during an interaction with students in Maharashtra's Pun? https://t.co/JgTb81tSkr",1
"RT @Gadgets360: Apple Conned Out of Nearly $1 Million by College Students: Report
https://t.co/ETJGkHdr6x",1
"""In Hinduism, Guru Is Supreme"": Rahul Gandhi Jabs PM Modi Over LK Advani https://t.co/AWJYLxWW4W #NDTVNewsBeeps? https://t.co/SAJ5bfHZKm",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/l0Lv9AIXTv",1
"'PM Narendra Modi', biopic based on the Prime Minister, to release on April 11, tweets director Omung Kumar",1
"RT @Gadgets360: A Complete List of Airtel Digital TV Plans and Packs
https://t.co/MpMg5dqRuV",1
"RT @Gadgets360: Apple's 'Special Projects' Group Gets Ex-Google AI Expert
https://t.co/SCN6Px0ZGL",1
"UPSC Result 2018: 
Rank 1: Kanishak Kataria 
Rank 2: Akshat Jain
Rank 3: Junaid Ahmed",1
"UPSC final exam results out; Kanishak Kataria tops, Srushti Jayant Deshmukh topper among women: Press Trust of India https://t.co/vqLZe6lLPk",1
"UPSC final exam results: Top 25 candidates comprise 15 men, 10 women (news agency PTI)

#UPSCResults #UPSCExams",1
"#JustIn | UPSC announces results of civil services final exam; Kanishak Kataria tops, Srushti Jayant Deshmukh toppe? https://t.co/ZLeysz7mRw",1
"Pakistan has decided to release 360 Indian prisoners on humanitarian basis upon completion of their sentences, from? https://t.co/IgBat9Vy3P",1
"RT @CricketNDTV: RCB XI: V Kohli(c), Parthiv Patel(w), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, P Negi, Tim Southee, Navde?",1
"RT @CricketNDTV: KKR XI: Chris Lynn, Sunil Narine, R Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, P Chawla, Kuld?",1
"RT @CricketNDTV: #SRH duo Rashid Khan, Mohammad Nabi slam decision to change Afghanistan captain for #WorldCup2019 

READ: https://t.co/fwP?",1
"RT @CricketNDTV: IPL 2019: Kolkata Knight Riders captain Dinesh Karthik wins toss, opts to bowl against Royal Challengers Bangalore

#RCBvK?",1
"RT @Gadgets360: A Complete List of Airtel Digital TV Plans and Packs
https://t.co/2Q4iJG7xOl",1
"RT @Gadgets360: Vivo V1901 Spotted on TENAA With Triple Rear Cameras, 4,880mAh Battery
https://t.co/zxZ2V1RONr",1
"RT @Gadgets360: Xiaomi Mi Browser, Mint Browser Said Be Affected by Critical Security Flaw
https://t.co/nq95IYW1eZ",1
#JustIn | Twenty states file motion to block Trump's attempts to divert federal funds to build southern border wall? https://t.co/vL4GcUcPVy,1
"RT @Gadgets360: GPS Receivers Prepare for Their Own Mini Y2K on April 6
https://t.co/0HF0q6tpbf",1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/tzdBhQ9jDQ

#NDTVLeadStory #F16 #IAF https://t.co/duu3IShPnD",1
"RT @Gadgets360: Panasonic Lumix DMC-G95 Launched With 5-Axis IS, 4K Video, More https://t.co/Cqz2T50ntT",1
"RT @Gadgets360: Netflix Starts Testing Weekly Subscriptions in India, Plans Start at Rs. 65
https://t.co/dRb52ec7WY",1
Indian Air Force says it has proof that Pak F-16 was shot down in February dogfight after US journal contradicts cl? https://t.co/XcBcZmfz0j,1
#JustIn | Indian Air Force says it has proof that Pak F-16 was shot down in February dogfight after US journal contradicts claim,1
"RT @ndtvfeed: Citizens List, Citizenship Bill Lollipops To Fool People: Mamata Banerjee https://t.co/WpntGGY49p",1
"RT @ndtvfeed: Chandrababu Naidu's Dig At PM, Amit Shah Is Inspired By LK Advani's Blog https://t.co/6mTVUkWxg4",1
"RT @ndtvfeed: Babu Jagjivan Ram, Former Deputy PM, Remembered On Birth Anniversary https://t.co/06MqRTfFeE",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/W67u6BqY1O",1
"""Fancy Tractor"": Omar Abdullah Trolls Hema Malini's Mathura Field Visit https://t.co/AcoT9gK1Wd #NDTVNewsBeeps https://t.co/0oFCiwjCSF",1
"RT @Gadgets360: Oppo A5 Gets New Variant With Twice the Storage in India
https://t.co/OJ83YnEjPe",1
"RT @Gadgets360: Microsoft Kaizala Gets New Features Before Getting Integrated With Teams
https://t.co/I6f4njdyjT",1
"Students Chant PM's Name After Rahul Gandhi Says, ""I Love Modi"" https://t.co/gmKki4bhh5 #NDTVNewsBeeps https://t.co/FWjgTiCeEg",1
"RT @Gadgets360: Samsung Begins Mass Production of 5G Chips, Modem https://t.co/ZkDQKKqC9U",1
RT @NDTVProfit: Indian Oil Briefly Halts Fuel To Beleaguered Jet Airways: Report https://t.co/pq2KSZUglt,1
"RT @ndtvfeed: Top Court Dismisses Plea Against 5% Quota To Gujjars, Others In Rajasthan https://t.co/Vhl8Zoqxgz",1
"RT @ndtvfeed: Lalu Yadav's Claims On Nitish Kumar ""Bogus"", Tweets Prashant Kishor https://t.co/pXvLylZEqz",1
RT @Gadgets360: France Insists on Digital Tax Despite US Anger https://t.co/0ma8Ehgu3u,1
"WATCH | ""It is not a democracy when you are not allowed to speak, when the farmer is in distress..."": Priyanka Gand? https://t.co/z0lbufsTTd",1
RT @Gadgets360: LG Sees Lower Profit as Mobile Business Stays in the Red https://t.co/XD2ev2MAGX,1
"@priyankagandhi ""Democracy means politics is in your hands, not where your mouth is closed"": @priyankagandhi in Gha? https://t.co/JpaVkpP0b1",1
"""After 5 years of being in power, you don't have a single achievement. The only things you say are ""Nehru did this""? https://t.co/wpUgZM9j9l",1
"@priyankagandhi ""You want politicians who work for you or somebody who is 'nalayak'"": @priyankagandhi in Ghaziabad https://t.co/8kMZWRs4jX",1
"""The present government has forgotten that you gave this power to them"": @priyankagandhi in Ghaziabad

Watch LIVE o? https://t.co/Oo3StlNH7I",1
"Priyanka Gandhi addresses supporters during a road show in Ghaziabad, Uttar Pradesh

Watch LIVE on https://t.co/hMlRpgrUU6 and NDTV 24x7",1
"Congress delegation, including party leaders Ahmed Patel, Randeep Surjewala, Abhishek Manu Singhvi and Jairam Rames? https://t.co/bLjDRO2Rmg",1
"RT @Gadgets360: Airtel, Jio Said to Fight for Zee Entertainment Stake
https://t.co/Z1NRPz22I9",1
"RT @Gadgets360: Japan Probe Blasts Asteroid, Seeking Clues to Life's Origins https://t.co/yezKJ5i95L",1
"RT @carandbike: Here's a list of the special offers carmakers have rolled out on the auspicious occasion of #GudiPadwa.
https://t.co/w11sh3?",1
"In Kolkata, Mamata Banerjee's election campaign has a Chinese connection https://t.co/4gqPKjo4PN? https://t.co/Y9xgXKRWwz",1
RT @ndtvfeed: Congress Gifted Deep-Rooted Corruption To Arunachal Pradesh: Pema Khandu https://t.co/ZtMaO3gSog,1
"RT @ndtvfeed: Government Removes Security Cover Of 919 ""Undeserving Persons"" In J&amp;K https://t.co/i3GxRNDHSC",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/hE5zPb2Rfy",1
RT @moviesndtv: Filmmakers Reportedly Warn Suniel Shetty To 'Stop Interfering' In Daughter Athiya's Film https://t.co/VujUmH27dM https://t.?,1
RT @ndtvfeed: Shiv Sena Drops Plan To Contest From North Goa Lok Sabha Seat https://t.co/DT2O2cX1JZ,1
RT @ndtvfeed: Top Court Dismisses Plea Challenging Aadhaar Ordinance https://t.co/BWHw2vNCY4,1
"RT @ndtvfeed: Girl Stuck In 60-Foot-Deep Borewell For 2 Days, Rescue Ops On https://t.co/fmOBbnjIlV",1
"RT @ndtvfeed: ""Congress, BJP Both The Same"": Akhilesh Yadav After Releasing Manifesto https://t.co/9WKC8a5lCo",1
"RT @ndtvfeed: 85 Criminal Cases Later, 2 Arrested In Delhi: Police https://t.co/0JXI9cJkLU",1
"BJP releases list of star campaigners for #LokSabhaElections and assembly by-poll in Gujarat, actor Vivek Oberoi's? https://t.co/wYFItb14om",1
"Fire breaks out at a cinema hall in Saugor Makronia, Madhya Pradesh. Fire engines present at the spot. More details? https://t.co/irmMScwH6c",1
RT @Gadgets360: Twitter Announces It Is Testing Labels on Replies https://t.co/FzPClQ1TBD,1
Indian Oil Corporation Ltd (IOCL) resumes fuel services to Jet Airways: news agency ANI,1
RT @Gadgets360: The List of Elder Scrolls V: Skyrim Cheat Codes https://t.co/XHutxokSPl https://t.co/RdGP0Z38E2,1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/SwjWmAgNF2

#NDTVLeadStory https://t.co/Yhx3n3aHjH",1
"RT @ndtvfeed: PM Modi Raises VVIP Chopper Scam Charge-Sheet Naming 'AP', 'FAM' In Rally https://t.co/qRZMrIzeeq",1
"RT @ndtvfeed: BJP, Trinamool Face-Off Over Stages For Mamata Banerjee, PM's Rallies https://t.co/lJdR43LBQC",1
RT @ndtvfeed: BJP's First-Time Lawmaker Swaroop Sharma Tops Fund Allocation In Himachal https://t.co/cOCf7evD9H,1
"RT @CricketNDTV: SRH vs MI: When and where to watch live telecast, live streaming

#IPL2019 #SRHvMI

Read; https://t.co/HOrfT9jCsJ https://?",1
#SwachhIndia | Renewable energy: Solar power to light up 13 schools and a university in rural Punjab? https://t.co/iRgdjJngYt,1
"RT @Gadgets360: Honor 9N, Honor 10, and Others to Get Discounts During Honor Gala Festival
https://t.co/7NDQ0gHfFk",1
"RT @Gadgets360: Motorola P40 Play Renders, Specifications Leaked
https://t.co/gHJNsTcmtz",1
"Students chant PM's name after Rahul Gandhi says,"" I love Modi"" https://t.co/gmKki3TFSv https://t.co/xJKAPyIRSy",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/kM7FL9iVxJ",1
RT @moviesndtv: Pics: Karan Kapadia Goes Incognito At Blank Trailer Launch But We Know It's Him https://t.co/d082GNpFv7 https://t.co/uqD99s?,1
"#SwachhIndia | In an effort to reduce carbon footprint and promote sustainable living among students, 14 academic i? https://t.co/AyP3gsFrDX",1
"Lead story now on https://t.co/Fbzw6n8LeF: https://t.co/SwjWmzZcNu
#NDTVLeadStory https://t.co/ZgWqHC4FCc",1
RT @ndtvfeed: Chinese Students Dupe Apple Out Of $1 Million In Fake iPhone Replacements https://t.co/3bcOEEtZ65,1
"RT @ndtvfeed: ""Mahamilawat Government Can't Keep People Of This Country Safe"", Says PM https://t.co/P12y2jOLjp",1
"RT @ndtvfeed: Chargesheet In JNU Sedition Case Filed Hastily, Secretly: AAP To Court https://t.co/hWqnegGdfE",1
"#LokSabhaElections2019 | Priyanka Gandhi Vadra and Congress candidate from Ghaziabad, Dolly Sharma, hold a road sho? https://t.co/fqLd6m35th",1
RT @Gadgets360: Rovio Spin-Off Brings 5G Gaming to Samsung Devices in South Korea https://t.co/uFEy8JVGYa,1
RT @Gadgets360: Skype Group Calls Now Let You Have Up to 50 Participants https://t.co/ehOSY4eTNy https://t.co/X286p94lqG,1
"PM Modi raises VVIP chopper scam charge-sheet naming 'AP' and 'FAM' in rally, BJP says ""needle of suspicion clear"" https://t.co/38okcCeV6O",1
"""The evidence is overwhelming, the needle of suspicion is clear. I am demanding a political response"": @arunjaitley? https://t.co/nyQE5bFMqN",1
"RT @Sports_NDTV: India's challenge ends as #KidambiSrikanth is knocked out in quarterfinals

#MalaysiaOpen

Read: https://t.co/dCUFyMB2dj h?",1
"RT @Gadgets360: Samsung Galaxy S10 5G Goes on Sale, Becoming 'World's First 5G Smartphone' https://t.co/VetIpFSJbP",1
RT @ndtvfeed: Curiosity Rover Sends Images Of Solar Eclipses Caused By Mars' 2 Moons https://t.co/qWX9bmadpQ,1
"RT @ndtvfeed: ""We Want To Break Barriers"": In Kolkata, Over 2,500 March For Change https://t.co/LNzq6WHlPU",1
"RT @ndtvfeed: Top Court Refuses To Grant Stay On Electoral Bonds, Hearing On April 10 https://t.co/KAg2IlzNJB",1
"Finance Minister @arunjaitley addresses media

Watch LIVE now on https://t.co/hMlRpgak2y and NDTV 24x7",1
RT @Gadgets360: Academics Say Force Tech Giants to Share Data Rather Than Break Them Up https://t.co/uNC5OSGnFR,1
"""Fancy tractor"": Omar Abdullah trolls Hema Malini's Mathura field visit https://t.co/AcoT9h1CNL https://t.co/wwxEcvNW1M",1
Curiosity rover sends images of solar eclipses caused by Mars' 2 moons https://t.co/E46dHeWVf2 https://t.co/i3X3bkHNSM,1
RT @NDTVProfit: Gold Prices Increase On Jeweller's Buying: Key Things To Know https://t.co/yerLRX2VjD,1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/0wUVoBCjED

#NDTVLeadStory https://t.co/YnfsOondvl",1
"RT @Gadgets360: List of Companies Acquired by Reliance Jio Till Date
https://t.co/cwaI7lMJgS",1
Indian journal publisher fined $50 million in US for duping academics https://t.co/PqeV7upejA https://t.co/EqeeoFWwU9,1
"""As a precaution"": BJP candidate's wife files nomination from same seat https://t.co/xcI46ztbAh? https://t.co/TZUwzMTiL5",1
"RT @CricketNDTV: #SunRisersHyderabad look to maintain winning momentum against #MumbaiIndians

#IPL2019

Read: https://t.co/FPpcDrl4vV http?",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/MVYPCm69i1",1
"RT @ndtvfeed: 2 Killed After Truck Overturns, Catches Fire On Agra-Lucknow Expressway https://t.co/RfkQIHV1pk",1
"RT @CricketNDTV: Afghanistan sack Asghar Afghan, name new captain for #WorldCup2019

READ: https://t.co/MWKNaZx1xD https://t.co/nKCMa5oBTs",1
"RT @carandbike: .@TataMotors Tiago Facelift spotted testing on the Mumbai-Pune Expressway, launch scheduled this year.
https://t.co/aEEPBs7?",1
"RT @NDTVProfit: Sensex Rebounds After Two Days Of Decline, Nifty Reclaims 11,650
https://t.co/6AwWTfOh3P",1
"RT @Gadgets360: Can Criminal Justice, Out Now, Be to Hotstar What Sacred Games Is to Netflix?
https://t.co/EUoLmDvGWM",1
"RT @Gadgets360: Cool New WhatsApp Features That You?re Probably Not Using Yet
https://t.co/NiVqYIZsmN",1
RT @carandbike: Sponsored: Today 90% of the times the car is parked and it?s time to change that and make the car more usable. But how will?,1
"Lok Sabha speaker Sumitra Mahajan (@S_MahajanLS) addresses media 

Watch LIVE now on https://t.co/hMlRpgrUU6 and NDTV 24x7",1
"""Nitish Kumar made many efforts to rejoin grand alliance"": Tejashwi Yadav https://t.co/dEP145ZITP? https://t.co/wvdrk6CT9a",1
"RT @CricketNDTV: #RavichandranAshwin has no regrets over #JosButtler ""Mankading"" controversy

#IPL2019 #IPL12

READ: https://t.co/5Q2Zk8ZiZ?",1
"""Vikas"" is asking where is ""ache din"" manifesto: Akhilesh Yadav to PM https://t.co/Ljc0eR6Aef https://t.co/BaKeQian8y",1
US citizens among 7 arrested in Saudi Arabia: Activists https://t.co/uhabLGNEIZ https://t.co/rRIGlqzieP,1
"RT @moviesndtv: Kriti Sanon, Why So Cute? See #FlashbackFriday Pic https://t.co/6q5ykEIe0J https://t.co/vq3EQIeiC3",1
RT @NDTVProfit: Jet Airways' Lessors Plan To De-Register More Planes In Coming Days: Report https://t.co/s6Xm1XrtE3,1
Rahul Gandhi Asked Who Should Be Heroine In His Biopic. His Reply https://t.co/5JgaRWeVSD #NDTVNewsBeeps? https://t.co/uOkplLimDj,1
Rahul Gandhi Asked Who Should Be Heroine In His Biopic. His Reply https://t.co/5JgaRWeVSD #NDTVNewsBeeps? https://t.co/sSmfqmGPRG,1
Rahul Gandhi asked who should be heroine in his biopic. His reply https://t.co/5JgaRVXku3 https://t.co/ESPE5uQSxF,1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/KOeP02heKP

#NDTVLeadStory https://t.co/Cmm7epU5rj",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/vvCnysRtDB",1
RT @ndtvfeed: US Citizens Among 7 Arrested In Saudi Arabia: Activists https://t.co/CBJ5E3JhyP,1
"RT @ndtvfeed: ""Won't Fight, Party Free To Pick"": BJP's Sumitra Mahajan Is Done Waiting https://t.co/d1SZkrI2WA",1
"RT @ndtvfeed: Drunk Air India Passenger, Who Went On Racist Rant, Jailed In UK https://t.co/ZsjRtAjeOC",1
RT @CEOAndhra: Elections General Observer distributed Braille Voter slips in the West Godavari  District Collector's chamber. #SVEEP #CeoAn?,1
Two MI-17s under State Govt lease made 4 trips from Koloriang (Kurung Kumey Distt Hqs) to Pipsorang circle under 20? https://t.co/1GsIFBHPW0,1
Election officials on inspection of Polling stations located right near the international border fence of Indo Bang? https://t.co/g0UTSIUJrF,1
RT @ECISVEEP: Here is a relook at the poll dates of the #LoksabhaElections2019 so get ready to #GoVote https://t.co/IOX4niQFOX,1
RT @ceomeghalaya: 3D installations and quick reminders to get yourself inked on 11th April https://t.co/OTAeOjg4dS,1
"RT @CeoRajasthan: Glimpses of #SVEEP activities in #SriGanganagar

@SpokespersonECI @PIB_India @DDNewsRajasthan
#RajasthanElection2019 #Vot?",1
RT @TNelectionsCEO: Here are some moments from the inauguration of an exhibition today on the #SVEEP campaign in Tamil Nadu by Election Com?,1
RT @ceomeghalaya: #Go Assist  Training of Poll Volunteers https://t.co/02YP8zWxRW,1
RT @kushalpathak: Courtesy Guntur Rural Police. Nice video to explain the power of cVIGIL https://t.co/BWkDMJ8tFe,1
RT @kushalpathak: Improving GPS accuracy for cVIGIL https://t.co/4H4sm4a48N,1
"RT @kushalpathak: Can you Imagine the number of Flying Squads as of now in India placed for cVIGIL Enforcement?
Purple cars denote Magistra?",1
"RT @TNelectionsCEO: With PwD App, you can request for new voter enrollment as PwD, request for changes, apply for wheelchair, and register?",1
RT @PIB_India: Within a weeks time 10 Lakh New Voters have been added and out of which almost 4 Lakh are 18-19 Years old #FirstTimeVoters:?,1
"RT @PIB_India: #cVigil is a big hit, and we are seeing more and more vigilant citizen are joining us in our efforts to make these elections?",1
First group of EC polling teams move for their polling stations in remotest parts - (26 Ramnagar; 27 Gandhinagar; 2? https://t.co/Ec4F23Du63,1
RT @TNelectionsCEO: The second #SVEEP video released today by Election Commissioners Shri @AshokLavasa and Shri Sushil Chandra during the i?,1
"RT @PIB_India: Because seeing is believing??

#VVPAT allows you to verify and confirm that your #Vote has gone to the candidate of your cho?",1
"RT @PIB_India: The 365-page Handbook, which is traditionally compiled by PIB for each General Elections, consists of detailed statistics, g?",1
"RT @PIB_India: Soaked in colours of #FestivalOfDemocracy.
Some pictures from #VoterAwareness programmes being carried out in various parts?",1
Sr DEC Umesh Sinha reviews arrangements made for conduct of elections in Nizamabad constituency. Telangana will cre? https://t.co/PlDzcXtaOc,1
Typo...name should read..Hamboting La Pass instead,1
@Abdul1568 @nistula New M3 version EVMs can take 24 Ballot Units with 16 candidates each...so a maximum of 383 cand? https://t.co/ezCUQutaHQ,1
RT @PIB_India: Community Radio Stations across the country assure to contribute their best for Voter Education &amp; Awareness. 120 Community R?,1
"RT @airnewsalerts: To facilitate voters and candidates in making the #Elections2019 a grand success, Election commission of India is enabli?",1
"RT @ECISVEEP: ""One number, many solutions.
Call toll-free Voter Helpline 1950 - your single point of contact for electoral process queries?",1
"RT @PIB_India: Polling booth in every corner of the constituency

#NoVoterToBeLeftBehind 

#LokSabhaElections2019 https://t.co/9BBN3OinZi",1
"RT @PIB_India: This #LokSabhaElection2019, cast your vote wisely and without being influenced by considerations of religion, race, caste, c?",1
EVM -VVPAT team Kargil at Hamboting Is Pass - (4024) meters above Sea level on the way to Batalik Sector for EVMVVP? https://t.co/5bu7fc5p4b,1
Community Radio Stations across the country assure to contribute their best for voter education &amp; awareness. 120 Co? https://t.co/K1U3mamS9u,1
"RT @ECISVEEP: Scaling altitudes so that #NoVoterToBeLeftBehind!
Our dedicated electoral teams imparting awareness about #EVM and #VVPAT for?",1
"RT @ECISVEEP: Voter awareness drive in full swing!
DEO Warangal flags off Kerala Express in Warangal.
#GoVote in #LokSabhaElections2019 htt?",1
"RT @PIB_India: Enabling the specially abled!

On #Election day there will be wheelchairs, ramps, braille #EVM's special volunteers and othe?",1
The Commission has already sent a reply to Shri Sitaram Yechury who had written to the Commission in this regard on? https://t.co/Vz2W5lWBei,1
ECI collaborates with Indian Railways for Voter Awareness Campaign; Four long trains to carry voter awareness messa? https://t.co/0i9KiEzjZc,1
2/2 It is urged NOT to heed to such  factually incorrect statements,1
1/2: It has come to the notice of ECI that misinformation is being spread on social media that Election Commission? https://t.co/Sm9FbRH01M,1
@acjoshi @AshokLavasa @RailwaySeva @DrSYQuraishi @PiyushGoyal Pl note IRCTC official statement https://t.co/W99YOtuR5p,1
The Commission has yet to get the analysis of the Committee of Officers on the matter. It may be recalled that on 2? https://t.co/lblXlNQqnl,1
RT @DDNewsLive: EC issues notification for phase three of the #LokSabhaElections2019  to be held on April 23 in 115 seats spread across 14?,1
@PIB_India @MIB_India @DDNewsLive @airnewsalerts Unopposed &amp; 3 declared Won from Arunachal Pradesh Assembly Electio? https://t.co/s6opNpjKSr,1
"RT @ECISVEEP: Know your EVM !
Watch Nikhil Kumar, Director,  demonstrate how Electronic Voting Machines (EVMs) and Voter Verifiable Paper A?",1
"RT @ECISVEEP: This #LokSabhaElections2019 elections, let's ensure that no one from family is left behind to participate in #DeshKaMahaTyoha?",1
"RT @ECISVEEP: The process begins!
With release of notification today, filing of nominations has begun for Phase III of #LokSabhaElections20?",1
"RT @PIB_India: Happiness and pride with #EPIC card in hands.

My destiny in my hands: A Nyishi man with headgear showing his Electoral phot?",1
"?
109 years old and participating in evm- vvpat awareness program at Kargil
@ECISVEEP @PIB_India https://t.co/4CrCq79wly",1
"2/2 Shri K K Sharma, has now been assigned Andhra Pradesh &amp; Telangana in place of Jharkhand &amp; West Bengal as assign? https://t.co/tmSHFosrh9",1
"1/2 Sh Vivek Dubey (IPS, AP :1981 Retd.) has been nominated as the Central Police Observer to oversee the deploymen? https://t.co/sCNSfJBsvd",1
"RT @CeoRajasthan: Glimpses of EVM-VVPAT demonstration in #Dholpur

@SpokespersonECI @PIB_India @DDNewsRajasthan
#RajasthanElection2019 #Vot?",1
The matter related to the address of the Prime Minister to the Nation on electronic media today afternoon has been? https://t.co/wdYi6hliAa,1
ECI has also appointed Sh Mrinal Kanti Das (IPS 1977 Retd Manipur Tripura cadre) as Special Central Police Observer? https://t.co/CMRnGM6WUE,1
ECI appoints Sh K K Sharma as Special Central Police Observer for States of West Bengal and Jharkhand https://t.co/DvnWrCwjoe,1
"ECI appoints Special Expenditure Observers for States of Andhra Pradesh, Arunachal Pradesh, Gujarat, Karnataka, Nag? https://t.co/FUnkdzv0xe",1
"ECI conducts briefing sessions for 2nd batch of General, Police and Expenditure Observers for the forthcoming Elect? https://t.co/HeVUESSIRv",1
"General elections to the Lok Sabha, 2019  - Progressive seizure Report. A total of nearly Rs 540 crores reported as? https://t.co/2CUuqs9Xl6",1
"RT @ceopuducherry: EVM-VVPAT Live Demo in Association with Jeeva Olli Women?s Youth Club, Nettapakkam , Nehru Yuva Kendra #CeoPuducherry #L?",1
@Ashtripathi13 @DeccanHerald In compliance of the direction of the Hon?ble Supreme Court the Election Commission of? https://t.co/BquLlqV8RU,1
@mkvenu1 In compliance of the direction of the Hon?ble Supreme Court the Election Commission of India shall file th? https://t.co/THi7Cf2ztj,1
"RT @ceonagaland: EVM VVPAT demonstration at different Polling station,  Mon District, Nagaland. 
#CEONagaland
#SVEEP
#SVEEP2019 https://t.c?",1
"RT @CeoManipur: Voters? awareness program held at Govindajee Temple, Palace Compound organised by SDO Porompat Team and DEO, Imphal East Di?",1
"RT @Collector_MBNR: In view of the forthcoming elections to HOP, Dist. Collector held a review meeting with regard to Postal Ballots with a?",1
"RT @SpokespersonECI: As follow up action, written to DCP New Delhi District to lodge FIR &amp; investigate the matter of fake news, relating to?",1
RT @SpokespersonECI: There is no online voting facility for any category of voter. Overseas Indians may submit application for enrolment in?,1
"RT @SpokespersonECI: To cast vote, an Overseas voter may come to his/her designated Polling station with Passport as document for identific?",1
"RT @SpokespersonECI: It has come to our notice that the following FAKE NEWS is circulating on some WhatsApp groups.
It is clarified that yo?",1
"General election to 17th Lok Sabha, 2019 and State Legislative Assemblies of Andhra Pradesh, Arunachal Pradesh, Odi? https://t.co/aA2IO4eHgK",1
